22-08-30 12:00:06.641 - INFO: Train epoch 2: [ 4000/16574 (24%)] Loss: 1.6839 | MSE loss: 0.0030 | Bpp loss: 0.3792 | Aux loss: 2362.24
22-08-30 12:00:09.163 - INFO: Train epoch 2: [ 4800/16574 (29%)] Loss: 2.6581 | MSE loss: 0.0051 | Bpp loss: 0.4380 | Aux loss: 2258.29
22-08-30 12:00:11.806 - INFO: Train epoch 2: [ 5600/16574 (34%)] Loss: 2.0732 | MSE loss: 0.0039 | Bpp loss: 0.3855 | Aux loss: 2135.02
22-08-30 12:00:14.471 - INFO: Train epoch 2: [ 6400/16574 (39%)] Loss: 1.3509 | MSE loss: 0.0022 | Bpp loss: 0.3981 | Aux loss: 2034.32
22-08-30 12:00:17.086 - INFO: Train epoch 2: [ 7200/16574 (43%)] Loss: 2.6515 | MSE loss: 0.0050 | Bpp loss: 0.4675 | Aux loss: 1915.26
22-08-30 12:00:19.652 - INFO: Train epoch 2: [ 8000/16574 (48%)] Loss: 3.1302 | MSE loss: 0.0062 | Bpp loss: 0.4458 | Aux loss: 1832.50
22-08-30 12:00:22.216 - INFO: Train epoch 2: [ 8800/16574 (53%)] Loss: 2.9076 | MSE loss: 0.0055 | Bpp loss: 0.5066 | Aux loss: 1741.30
22-08-30 12:00:24.762 - INFO: Train epoch 2: [ 9600/16574 (58%)] Loss: 1.4774 | MSE loss: 0.0025 | Bpp loss: 0.4091 | Aux loss: 1625.00
22-08-30 12:00:27.203 - INFO: Train epoch 2: [10400/16574 (63%)] Loss: 1.7983 | MSE loss: 0.0031 | Bpp loss: 0.4280 | Aux loss: 1493.11
22-08-30 12:00:29.632 - INFO: Train epoch 2: [11200/16574 (68%)] Loss: 1.3966 | MSE loss: 0.0023 | Bpp loss: 0.3989 | Aux loss: 1364.75
22-08-30 12:00:32.161 - INFO: Train epoch 2: [12000/16574 (72%)] Loss: 1.0121 | MSE loss: 0.0015 | Bpp loss: 0.3629 | Aux loss: 1248.48
22-08-30 12:00:34.759 - INFO: Train epoch 2: [12800/16574 (77%)] Loss: 1.5073 | MSE loss: 0.0024 | Bpp loss: 0.4457 | Aux loss: 1150.69
22-08-30 12:00:37.389 - INFO: Train epoch 2: [13600/16574 (82%)] Loss: 1.9914 | MSE loss: 0.0036 | Bpp loss: 0.4263 | Aux loss: 1052.02
22-08-30 12:00:40.054 - INFO: Train epoch 2: [14400/16574 (87%)] Loss: 2.2158 | MSE loss: 0.0040 | Bpp loss: 0.4928 | Aux loss: 920.03
22-08-30 12:00:42.595 - INFO: Train epoch 2: [15200/16574 (92%)] Loss: 1.4962 | MSE loss: 0.0025 | Bpp loss: 0.4277 | Aux loss: 805.93
22-08-30 12:00:45.235 - INFO: Train epoch 2: [16000/16574 (97%)] Loss: 2.0838 | MSE loss: 0.0037 | Bpp loss: 0.4645 | Aux loss: 706.94
22-08-30 12:00:48.255 - INFO: Learning rate: 0.0001
22-08-30 12:00:48.599 - INFO: Train epoch 3: [    0/16574 (0%)] Loss: 1.3310 | MSE loss: 0.0022 | Bpp loss: 0.3839 | Aux loss: 622.19
22-08-30 12:00:51.099 - INFO: Train epoch 3: [  800/16574 (5%)] Loss: 2.3620 | MSE loss: 0.0044 | Bpp loss: 0.4393 | Aux loss: 543.36
22-08-30 12:00:53.667 - INFO: Train epoch 3: [ 1600/16574 (10%)] Loss: 1.7813 | MSE loss: 0.0030 | Bpp loss: 0.4556 | Aux loss: 513.98
22-08-30 12:00:56.412 - INFO: Train epoch 3: [ 2400/16574 (14%)] Loss: 1.6151 | MSE loss: 0.0027 | Bpp loss: 0.4402 | Aux loss: 517.51
22-08-30 12:00:58.927 - INFO: Train epoch 3: [ 3200/16574 (19%)] Loss: 1.7715 | MSE loss: 0.0031 | Bpp loss: 0.4152 | Aux loss: 532.90
22-08-30 12:01:01.532 - INFO: Train epoch 3: [ 4000/16574 (24%)] Loss: 3.1511 | MSE loss: 0.0061 | Bpp loss: 0.4869 | Aux loss: 572.62
22-08-30 12:01:04.083 - INFO: Train epoch 3: [ 4800/16574 (29%)] Loss: 1.1081 | MSE loss: 0.0017 | Bpp loss: 0.3633 | Aux loss: 608.10
22-08-30 12:01:06.603 - INFO: Train epoch 3: [ 5600/16574 (34%)] Loss: 2.5337 | MSE loss: 0.0048 | Bpp loss: 0.4230 | Aux loss: 653.92
22-08-30 12:01:09.130 - INFO: Train epoch 3: [ 6400/16574 (39%)] Loss: 1.7119 | MSE loss: 0.0029 | Bpp loss: 0.4543 | Aux loss: 704.75
22-08-30 12:01:11.665 - INFO: Train epoch 3: [ 7200/16574 (43%)] Loss: 1.5739 | MSE loss: 0.0026 | Bpp loss: 0.4276 | Aux loss: 751.48
22-08-30 12:01:14.211 - INFO: Train epoch 3: [ 8000/16574 (48%)] Loss: 2.0317 | MSE loss: 0.0036 | Bpp loss: 0.4779 | Aux loss: 794.15
22-08-30 12:01:16.783 - INFO: Train epoch 3: [ 8800/16574 (53%)] Loss: 1.7172 | MSE loss: 0.0029 | Bpp loss: 0.4569 | Aux loss: 843.62
22-08-30 12:01:19.281 - INFO: Train epoch 3: [ 9600/16574 (58%)] Loss: 1.4546 | MSE loss: 0.0024 | Bpp loss: 0.3873 | Aux loss: 883.31
22-08-30 12:01:21.752 - INFO: Train epoch 3: [10400/16574 (63%)] Loss: 2.7497 | MSE loss: 0.0051 | Bpp loss: 0.5264 | Aux loss: 945.39
22-08-30 12:01:24.348 - INFO: Train epoch 3: [11200/16574 (68%)] Loss: 1.7263 | MSE loss: 0.0029 | Bpp loss: 0.4593 | Aux loss: 1010.76
22-08-30 12:01:26.866 - INFO: Train epoch 3: [12000/16574 (72%)] Loss: 1.9730 | MSE loss: 0.0034 | Bpp loss: 0.4808 | Aux loss: 1063.68
22-08-30 12:01:29.288 - INFO: Train epoch 3: [12800/16574 (77%)] Loss: 1.1835 | MSE loss: 0.0018 | Bpp loss: 0.3934 | Aux loss: 1121.62
22-08-30 12:01:31.818 - INFO: Train epoch 3: [13600/16574 (82%)] Loss: 2.1375 | MSE loss: 0.0038 | Bpp loss: 0.4908 | Aux loss: 1174.44
22-08-30 12:01:34.316 - INFO: Train epoch 3: [14400/16574 (87%)] Loss: 2.3386 | MSE loss: 0.0042 | Bpp loss: 0.5162 | Aux loss: 1232.81
22-08-30 12:01:36.823 - INFO: Train epoch 3: [15200/16574 (92%)] Loss: 1.8814 | MSE loss: 0.0033 | Bpp loss: 0.4434 | Aux loss: 1303.10
22-08-30 12:01:39.284 - INFO: Train epoch 3: [16000/16574 (97%)] Loss: 1.3206 | MSE loss: 0.0021 | Bpp loss: 0.3978 | Aux loss: 1353.05
22-08-30 12:01:42.214 - INFO: Learning rate: 0.0001
