22-09-06 18:54:15.864 - INFO: Train epoch 3: [13600/16574 (82%)] Loss: 4.7631 | MSE loss: 0.0049 | Bpp loss: 0.5979 | Aux loss: 1100.16
22-09-06 18:54:18.851 - INFO: Train epoch 3: [14400/16574 (87%)] Loss: 3.3215 | MSE loss: 0.0034 | Bpp loss: 0.4616 | Aux loss: 1128.54
22-09-06 18:54:21.593 - INFO: Train epoch 3: [15200/16574 (92%)] Loss: 4.4869 | MSE loss: 0.0047 | Bpp loss: 0.5017 | Aux loss: 1143.74
22-09-06 18:54:24.328 - INFO: Train epoch 3: [16000/16574 (97%)] Loss: 2.7132 | MSE loss: 0.0026 | Bpp loss: 0.5222 | Aux loss: 1187.65
22-09-06 18:55:33.452 - INFO: Learning rate: 0.0001
22-09-06 18:55:33.724 - INFO: Train epoch 4: [    0/16574 (0%)] Loss: 3.5302 | MSE loss: 0.0035 | Bpp loss: 0.5672 | Aux loss: 1219.32
22-09-06 18:55:36.694 - INFO: Train epoch 4: [  800/16574 (5%)] Loss: 1.9567 | MSE loss: 0.0017 | Bpp loss: 0.5052 | Aux loss: 1267.62
22-09-06 18:55:39.447 - INFO: Train epoch 4: [ 1600/16574 (10%)] Loss: 4.0593 | MSE loss: 0.0041 | Bpp loss: 0.5525 | Aux loss: 1314.22
22-09-06 18:55:42.313 - INFO: Train epoch 4: [ 2400/16574 (14%)] Loss: 2.8656 | MSE loss: 0.0028 | Bpp loss: 0.5192 | Aux loss: 1361.89
22-09-06 18:55:45.116 - INFO: Train epoch 4: [ 3200/16574 (19%)] Loss: 2.7024 | MSE loss: 0.0026 | Bpp loss: 0.5000 | Aux loss: 1412.23
22-09-06 18:55:47.886 - INFO: Train epoch 4: [ 4000/16574 (24%)] Loss: 1.6416 | MSE loss: 0.0014 | Bpp loss: 0.4356 | Aux loss: 1455.54
22-09-06 18:55:50.545 - INFO: Train epoch 4: [ 4800/16574 (29%)] Loss: 3.3356 | MSE loss: 0.0033 | Bpp loss: 0.5521 | Aux loss: 1497.89
22-09-06 18:55:53.244 - INFO: Train epoch 4: [ 5600/16574 (34%)] Loss: 2.7547 | MSE loss: 0.0027 | Bpp loss: 0.4602 | Aux loss: 1516.93
22-09-06 18:55:55.958 - INFO: Train epoch 4: [ 6400/16574 (39%)] Loss: 3.7908 | MSE loss: 0.0038 | Bpp loss: 0.5885 | Aux loss: 1561.38
