22-09-21 18:12:26.367 - INFO: Train epoch 2: [ 5600/16574 (34%)] Loss: 1.1386 | MSE loss: 0.0038 | Bpp loss: 0.2784 | Aux loss: 2696.13
22-09-21 18:12:31.580 - INFO: Train epoch 2: [ 6400/16574 (39%)] Loss: 0.5651 | MSE loss: 0.0014 | Bpp loss: 0.2489 | Aux loss: 2481.05
22-09-21 18:12:36.855 - INFO: Train epoch 2: [ 7200/16574 (43%)] Loss: 0.8351 | MSE loss: 0.0024 | Bpp loss: 0.2925 | Aux loss: 2264.57
22-09-21 18:12:42.132 - INFO: Train epoch 2: [ 8000/16574 (48%)] Loss: 1.4354 | MSE loss: 0.0048 | Bpp loss: 0.3378 | Aux loss: 2040.61
22-09-21 18:12:47.291 - INFO: Train epoch 2: [ 8800/16574 (53%)] Loss: 0.9782 | MSE loss: 0.0030 | Bpp loss: 0.2892 | Aux loss: 1808.63
22-09-21 18:12:52.402 - INFO: Train epoch 2: [ 9600/16574 (58%)] Loss: 0.9520 | MSE loss: 0.0029 | Bpp loss: 0.2811 | Aux loss: 1561.84
22-09-21 18:12:57.536 - INFO: Train epoch 2: [10400/16574 (63%)] Loss: 1.1520 | MSE loss: 0.0038 | Bpp loss: 0.2923 | Aux loss: 1322.52
22-09-21 18:13:02.680 - INFO: Train epoch 2: [11200/16574 (68%)] Loss: 0.6026 | MSE loss: 0.0015 | Bpp loss: 0.2518 | Aux loss: 1139.86
22-09-21 18:13:07.803 - INFO: Train epoch 2: [12000/16574 (72%)] Loss: 1.3148 | MSE loss: 0.0044 | Bpp loss: 0.3055 | Aux loss: 897.43
22-09-21 18:13:12.947 - INFO: Train epoch 2: [12800/16574 (77%)] Loss: 1.1246 | MSE loss: 0.0037 | Bpp loss: 0.2904 | Aux loss: 681.37
22-09-21 18:13:18.092 - INFO: Train epoch 2: [13600/16574 (82%)] Loss: 0.9022 | MSE loss: 0.0028 | Bpp loss: 0.2631 | Aux loss: 427.01
22-09-21 18:13:23.246 - INFO: Train epoch 2: [14400/16574 (87%)] Loss: 0.7106 | MSE loss: 0.0020 | Bpp loss: 0.2660 | Aux loss: 217.99
22-09-21 18:13:28.364 - INFO: Train epoch 2: [15200/16574 (92%)] Loss: 0.8610 | MSE loss: 0.0026 | Bpp loss: 0.2772 | Aux loss: 84.61
22-09-21 18:13:33.515 - INFO: Train epoch 2: [16000/16574 (97%)] Loss: 1.1143 | MSE loss: 0.0036 | Bpp loss: 0.3052 | Aux loss: 136.03
22-09-21 18:15:32.742 - INFO: Learning rate: 0.0001
22-09-21 18:15:33.400 - INFO: Train epoch 3: [    0/16574 (0%)] Loss: 1.2234 | MSE loss: 0.0040 | Bpp loss: 0.3049 | Aux loss: 259.33
22-09-21 18:15:38.523 - INFO: Train epoch 3: [  800/16574 (5%)] Loss: 1.2572 | MSE loss: 0.0042 | Bpp loss: 0.2920 | Aux loss: 428.55
